listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights,revenue_earned
9357,9/7/2022,f,$175.00,$175.00,30,1125,175
9357,9/8/2022,f,$175.00,$175.00,30,1125,175
9357,9/9/2022,f,$175.00,$175.00,30,1125,175
9357,9/10/2022,f,$175.00,$175.00,30,1125,175
9357,9/11/2022,f,$175.00,$175.00,30,1125,175
9357,9/12/2022,f,$175.00,$175.00,30,1125,175
9357,9/13/2022,f,$175.00,$175.00,30,1125,175
9357,9/14/2022,f,$175.00,$175.00,30,1125,175
9357,9/15/2022,f,$175.00,$175.00,30,1125,175
9357,9/16/2022,f,$175.00,$175.00,30,1125,175
9357,9/17/2022,f,$175.00,$175.00,30,1125,175
9357,9/18/2022,f,$175.00,$175.00,30,1125,175
9357,9/19/2022,f,$175.00,$175.00,30,1125,175
9357,9/20/2022,f,$175.00,$175.00,30,1125,175
9357,9/21/2022,f,$175.00,$175.00,30,1125,175
9357,9/22/2022,f,$175.00,$175.00,30,1125,175
9357,9/23/2022,f,$175.00,$175.00,30,1125,175
9357,9/24/2022,f,$175.00,$175.00,30,1125,175
9357,9/25/2022,f,$175.00,$175.00,30,1125,175
9357,9/26/2022,f,$175.00,$175.00,30,1125,175
9357,9/27/2022,f,$175.00,$175.00,30,1125,175
9357,9/28/2022,f,$175.00,$175.00,30,1125,175
9357,9/29/2022,f,$175.00,$175.00,30,1125,175
9357,9/30/2022,f,$175.00,$175.00,30,1125,175
9357,10/1/2022,f,$175.00,$175.00,30,1125,175
9357,10/2/2022,f,$175.00,$175.00,30,1125,175
9357,10/3/2022,f,$175.00,$175.00,30,1125,175
9357,10/4/2022,f,$175.00,$175.00,30,1125,175
9357,10/5/2022,f,$175.00,$175.00,30,1125,175
9357,10/6/2022,f,$175.00,$175.00,30,1125,175
15341,9/8/2022,f,$205.00,$205.00,30,1125,205
15341,9/9/2022,f,$221.00,$221.00,30,1125,221
15341,9/10/2022,f,$216.00,$216.00,30,1125,216
15341,9/11/2022,f,$201.00,$201.00,30,1125,201
15341,9/12/2022,f,$196.00,$196.00,30,1125,196
15341,9/13/2022,f,$198.00,$198.00,30,1125,198
15341,9/14/2022,f,$203.00,$203.00,30,1125,203
15341,9/15/2022,f,$212.00,$212.00,30,1125,212
15341,9/16/2022,f,$223.00,$223.00,30,1125,223
15341,9/17/2022,f,$226.00,$226.00,30,1125,226
15341,9/18/2022,f,$220.00,$220.00,30,1125,220
15341,9/19/2022,f,$196.00,$196.00,30,1125,196
15341,9/20/2022,f,$212.00,$212.00,30,1125,212
15341,9/21/2022,t,$189.00,$0.00,30,1125,0
15341,9/22/2022,t,$189.00,$0.00,30,1125,0
15341,9/23/2022,t,$189.00,$0.00,30,1125,0
15341,9/24/2022,t,$190.00,$0.00,30,1125,0
15341,9/25/2022,t,$189.00,$0.00,30,1125,0
15341,9/26/2022,t,$189.00,$0.00,30,1125,0
15341,9/27/2022,t,$189.00,$0.00,30,1125,0
15341,9/28/2022,t,$189.00,$0.00,30,1125,0
15341,9/29/2022,t,$195.00,$0.00,30,1125,0
15341,9/30/2022,t,$224.00,$0.00,30,1125,0
15341,10/1/2022,t,$233.00,$0.00,30,1125,0
15341,10/2/2022,t,$198.00,$0.00,30,1125,0
15341,10/3/2022,t,$199.00,$0.00,30,1125,0
15341,10/4/2022,t,$199.00,$0.00,30,1125,0
15341,10/5/2022,t,$201.00,$0.00,30,1125,0
15341,10/6/2022,t,$202.00,$0.00,30,1125,0
16974,9/7/2022,f,$300.00,$300.00,5,365,300
16974,9/8/2022,t,$300.00,$0.00,5,365,0
16974,9/9/2022,f,$300.00,$300.00,5,365,300
16974,9/10/2022,f,$300.00,$300.00,5,365,300
16974,9/11/2022,f,$300.00,$300.00,5,365,300
16974,9/12/2022,f,$300.00,$300.00,5,365,300
16974,9/13/2022,f,$300.00,$300.00,5,365,300
16974,9/14/2022,f,$300.00,$300.00,5,365,300
16974,9/15/2022,f,$300.00,$300.00,5,365,300
16974,9/16/2022,f,$300.00,$300.00,5,365,300
16974,9/17/2022,f,$300.00,$300.00,5,365,300
16974,9/18/2022,f,$300.00,$300.00,5,365,300
16974,9/19/2022,f,$300.00,$300.00,5,365,300
16974,9/20/2022,f,$300.00,$300.00,5,365,300
16974,9/21/2022,f,$300.00,$300.00,5,365,300
16974,9/22/2022,f,$300.00,$300.00,5,365,300
16974,9/23/2022,f,$300.00,$300.00,5,365,300
16974,9/24/2022,f,$300.00,$300.00,5,365,300
16974,9/25/2022,f,$300.00,$300.00,5,365,300
16974,9/26/2022,t,$300.00,$0.00,5,365,0
16974,9/27/2022,t,$300.00,$0.00,5,365,0
16974,9/28/2022,t,$300.00,$0.00,5,365,0
16974,9/29/2022,t,$300.00,$0.00,5,365,0
16974,9/30/2022,f,$300.00,$300.00,5,365,300
16974,10/1/2022,f,$275.00,$275.00,5,365,275
16974,10/2/2022,f,$275.00,$275.00,5,365,275
16974,10/3/2022,f,$275.00,$275.00,5,365,275
16974,10/4/2022,f,$275.00,$275.00,5,365,275
16974,10/5/2022,f,$275.00,$275.00,5,365,275
16974,10/6/2022,f,$275.00,$275.00,5,365,275
17037,9/7/2022,f,$220.00,$220.00,30,90,220
17037,9/8/2022,f,$220.00,$220.00,30,90,220
17037,9/9/2022,f,$220.00,$220.00,30,90,220
17037,9/10/2022,f,$220.00,$220.00,30,90,220
17037,9/11/2022,f,$220.00,$220.00,30,90,220
17037,9/12/2022,f,$220.00,$220.00,30,90,220
17037,9/13/2022,f,$220.00,$220.00,30,90,220
17037,9/14/2022,f,$220.00,$220.00,30,90,220
17037,9/15/2022,f,$220.00,$220.00,30,90,220
17037,9/16/2022,f,$220.00,$220.00,30,90,220
17037,9/17/2022,f,$220.00,$220.00,30,90,220
17037,9/18/2022,f,$220.00,$220.00,30,90,220
17037,9/19/2022,f,$220.00,$220.00,30,90,220
17037,9/20/2022,f,$220.00,$220.00,30,90,220
17037,9/21/2022,f,$220.00,$220.00,30,90,220
17037,9/22/2022,f,$220.00,$220.00,30,90,220
17037,9/23/2022,f,$220.00,$220.00,30,90,220
17037,9/24/2022,f,$220.00,$220.00,30,90,220
17037,9/25/2022,f,$220.00,$220.00,30,90,220
17037,9/26/2022,f,$220.00,$220.00,30,90,220
17037,9/27/2022,f,$220.00,$220.00,30,90,220
17037,9/28/2022,f,$220.00,$220.00,30,90,220
17037,9/29/2022,f,$220.00,$220.00,30,90,220
17037,9/30/2022,f,$220.00,$220.00,30,90,220
17037,10/1/2022,f,$220.00,$220.00,30,90,220
17037,10/2/2022,f,$220.00,$220.00,30,90,220
17037,10/3/2022,f,$220.00,$220.00,30,90,220
17037,10/4/2022,f,$220.00,$220.00,30,90,220
17037,10/5/2022,f,$220.00,$220.00,30,90,220
17037,10/6/2022,f,$220.00,$220.00,30,90,220
19159,9/7/2022,f,$110.00,$110.00,180,365,110
19159,9/8/2022,f,$110.00,$110.00,180,365,110
19159,9/9/2022,f,$110.00,$110.00,180,365,110
19159,9/10/2022,f,$110.00,$110.00,180,365,110
19159,9/11/2022,f,$110.00,$110.00,180,365,110
19159,9/12/2022,f,$110.00,$110.00,180,365,110
19159,9/13/2022,f,$110.00,$110.00,180,365,110
19159,9/14/2022,f,$110.00,$110.00,180,365,110
19159,9/15/2022,f,$110.00,$110.00,180,365,110
19159,9/16/2022,f,$110.00,$110.00,180,365,110
19159,9/17/2022,f,$110.00,$110.00,180,365,110
19159,9/18/2022,f,$110.00,$110.00,180,365,110
19159,9/19/2022,f,$110.00,$110.00,180,365,110
19159,9/20/2022,f,$110.00,$110.00,180,365,110
19159,9/21/2022,f,$110.00,$110.00,180,365,110
19159,9/22/2022,f,$110.00,$110.00,180,365,110
19159,9/23/2022,f,$110.00,$110.00,180,365,110
19159,9/24/2022,f,$110.00,$110.00,180,365,110
19159,9/25/2022,f,$110.00,$110.00,180,365,110
19159,9/26/2022,f,$110.00,$110.00,180,365,110
19159,9/27/2022,f,$110.00,$110.00,180,365,110
19159,9/28/2022,f,$110.00,$110.00,180,365,110
19159,9/29/2022,f,$110.00,$110.00,180,365,110
19159,9/30/2022,f,$110.00,$110.00,180,365,110
19159,10/1/2022,t,$110.00,$0.00,180,365,0
19159,10/2/2022,f,$110.00,$110.00,180,365,110
19159,10/3/2022,f,$110.00,$110.00,180,365,110
19159,10/4/2022,f,$110.00,$110.00,180,365,110
19159,10/5/2022,f,$110.00,$110.00,180,365,110
19159,10/6/2022,f,$110.00,$110.00,180,365,110
23686,9/7/2022,f,$600.00,$600.00,5,29,600
23686,9/8/2022,f,$600.00,$600.00,5,29,600
23686,9/9/2022,f,$600.00,$600.00,5,29,600
23686,9/10/2022,f,$600.00,$600.00,5,29,600
23686,9/11/2022,f,$600.00,$600.00,5,29,600
23686,9/12/2022,f,$600.00,$600.00,5,29,600
23686,9/13/2022,f,$600.00,$600.00,5,29,600
23686,9/14/2022,f,$600.00,$600.00,5,29,600
23686,9/15/2022,f,$600.00,$600.00,5,29,600
23686,9/16/2022,f,$600.00,$600.00,5,29,600
23686,9/17/2022,t,$600.00,$0.00,5,29,0
23686,9/18/2022,t,$600.00,$0.00,5,29,0
23686,9/19/2022,t,$600.00,$0.00,5,29,0
23686,9/20/2022,t,$600.00,$0.00,5,29,0
23686,9/21/2022,t,$600.00,$0.00,5,29,0
23686,9/22/2022,t,$600.00,$0.00,5,29,0
23686,9/23/2022,f,$600.00,$600.00,5,29,600
23686,9/24/2022,f,$600.00,$600.00,5,29,600
23686,9/25/2022,f,$600.00,$600.00,5,29,600
23686,9/26/2022,f,$600.00,$600.00,5,29,600
23686,9/27/2022,f,$600.00,$600.00,5,29,600
23686,9/28/2022,f,$600.00,$600.00,5,29,600
23686,9/29/2022,f,$600.00,$600.00,5,29,600
23686,9/30/2022,f,$600.00,$600.00,5,29,600
23686,10/1/2022,f,$575.00,$575.00,5,29,575
23686,10/2/2022,f,$575.00,$575.00,5,29,575
23686,10/3/2022,f,$575.00,$575.00,5,29,575
23686,10/4/2022,f,$575.00,$575.00,5,29,575
23686,10/5/2022,f,$575.00,$575.00,5,29,575
23686,10/6/2022,f,$575.00,$575.00,5,29,575
27644,9/7/2022,f,$190.00,$190.00,2,20,190
27644,9/8/2022,f,$190.00,$190.00,2,20,190
27644,9/9/2022,f,$190.00,$190.00,2,20,190
27644,9/10/2022,f,$190.00,$190.00,2,20,190
27644,9/11/2022,f,$190.00,$190.00,2,20,190
27644,9/12/2022,f,$190.00,$190.00,2,20,190
27644,9/13/2022,f,$190.00,$190.00,2,20,190
27644,9/14/2022,t,$190.00,$0.00,2,20,0
27644,9/15/2022,f,$190.00,$190.00,2,20,190
27644,9/16/2022,f,$190.00,$190.00,2,20,190
27644,9/17/2022,f,$190.00,$190.00,2,20,190
27644,9/18/2022,f,$190.00,$190.00,2,20,190
27644,9/19/2022,f,$190.00,$190.00,2,20,190
27644,9/20/2022,f,$190.00,$190.00,2,20,190
27644,9/21/2022,t,$190.00,$0.00,2,20,0
27644,9/22/2022,t,$190.00,$0.00,2,20,0
27644,9/23/2022,f,$190.00,$190.00,2,20,190
27644,9/24/2022,f,$190.00,$190.00,2,20,190
27644,9/25/2022,f,$190.00,$190.00,2,20,190
27644,9/26/2022,f,$190.00,$190.00,2,20,190
27644,9/27/2022,f,$190.00,$190.00,2,20,190
27644,9/28/2022,f,$190.00,$190.00,2,20,190
27644,9/29/2022,f,$190.00,$190.00,2,20,190
27644,9/30/2022,f,$190.00,$190.00,2,20,190
27644,10/1/2022,t,$190.00,$0.00,2,20,0
27644,10/2/2022,t,$190.00,$0.00,2,20,0
27644,10/3/2022,f,$190.00,$190.00,2,20,190
27644,10/4/2022,f,$190.00,$190.00,2,20,190
27644,10/5/2022,f,$190.00,$190.00,2,20,190
27644,10/6/2022,f,$190.00,$190.00,2,20,190
29683,9/7/2022,f,$185.00,$185.00,30,1125,185
29683,9/8/2022,f,$185.00,$185.00,30,1125,185
29683,9/9/2022,f,$185.00,$185.00,30,1125,185
29683,9/10/2022,f,$185.00,$185.00,30,1125,185
29683,9/11/2022,f,$185.00,$185.00,30,1125,185
29683,9/12/2022,f,$185.00,$185.00,30,1125,185
29683,9/13/2022,f,$185.00,$185.00,30,1125,185
29683,9/14/2022,f,$185.00,$185.00,30,1125,185
29683,9/15/2022,f,$185.00,$185.00,30,1125,185
29683,9/16/2022,f,$185.00,$185.00,30,1125,185
29683,9/17/2022,f,$185.00,$185.00,30,1125,185
29683,9/18/2022,f,$185.00,$185.00,30,1125,185
29683,9/19/2022,f,$185.00,$185.00,30,1125,185
29683,9/20/2022,f,$185.00,$185.00,30,1125,185
29683,9/21/2022,f,$185.00,$185.00,30,1125,185
29683,9/22/2022,f,$185.00,$185.00,30,1125,185
29683,9/23/2022,f,$185.00,$185.00,30,1125,185
29683,9/24/2022,f,$185.00,$185.00,30,1125,185
29683,9/25/2022,f,$185.00,$185.00,30,1125,185
29683,9/26/2022,f,$185.00,$185.00,30,1125,185
29683,9/27/2022,f,$185.00,$185.00,30,1125,185
29683,9/28/2022,f,$185.00,$185.00,30,1125,185
29683,9/29/2022,f,$185.00,$185.00,30,1125,185
29683,9/30/2022,f,$185.00,$185.00,30,1125,185
29683,10/1/2022,f,$185.00,$185.00,30,1125,185
29683,10/2/2022,f,$185.00,$185.00,30,1125,185
29683,10/3/2022,f,$185.00,$185.00,30,1125,185
29683,10/4/2022,f,$185.00,$185.00,30,1125,185
29683,10/5/2022,f,$185.00,$185.00,30,1125,185
29683,10/6/2022,f,$185.00,$185.00,30,1125,185
36703,9/7/2022,f,$200.00,$200.00,14,1125,200
36703,9/8/2022,f,$200.00,$200.00,14,1125,200
36703,9/9/2022,f,$200.00,$200.00,14,1125,200
36703,9/10/2022,f,$200.00,$200.00,14,1125,200
36703,9/11/2022,f,$200.00,$200.00,14,1125,200
36703,9/12/2022,f,$200.00,$200.00,14,1125,200
36703,9/13/2022,f,$200.00,$200.00,14,1125,200
36703,9/14/2022,f,$200.00,$200.00,14,1125,200
36703,9/15/2022,f,$200.00,$200.00,14,1125,200
36703,9/16/2022,f,$200.00,$200.00,14,1125,200
36703,9/17/2022,f,$200.00,$200.00,14,1125,200
36703,9/18/2022,f,$200.00,$200.00,14,1125,200
36703,9/19/2022,f,$200.00,$200.00,14,1125,200
36703,9/20/2022,f,$200.00,$200.00,14,1125,200
36703,9/21/2022,f,$200.00,$200.00,14,1125,200
36703,9/22/2022,f,$200.00,$200.00,14,1125,200
36703,9/23/2022,f,$200.00,$200.00,14,1125,200
36703,9/24/2022,f,$200.00,$200.00,14,1125,200
36703,9/25/2022,f,$200.00,$200.00,14,1125,200
36703,9/26/2022,f,$200.00,$200.00,14,1125,200
36703,9/27/2022,f,$200.00,$200.00,14,1125,200
36703,9/28/2022,f,$200.00,$200.00,14,1125,200
36703,9/29/2022,f,$200.00,$200.00,14,1125,200
36703,9/30/2022,f,$200.00,$200.00,14,1125,200
36703,10/1/2022,f,$200.00,$200.00,14,1125,200
36703,10/2/2022,f,$200.00,$200.00,14,1125,200
36703,10/3/2022,f,$200.00,$200.00,14,1125,200
36703,10/4/2022,f,$200.00,$200.00,14,1125,200
36703,10/5/2022,f,$200.00,$200.00,14,1125,200
36703,10/6/2022,f,$200.00,$200.00,14,1125,200
42300,9/8/2022,f,$700.00,$700.00,5,1125,700
42300,9/9/2022,f,$700.00,$700.00,5,1125,700
42300,9/10/2022,f,$700.00,$700.00,5,1125,700
42300,9/11/2022,f,$650.00,$650.00,5,1125,650
42300,9/12/2022,f,$650.00,$650.00,5,1125,650
42300,9/13/2022,f,$650.00,$650.00,5,1125,650
42300,9/14/2022,f,$650.00,$650.00,5,1125,650
42300,9/15/2022,f,$650.00,$650.00,5,1125,650
42300,9/16/2022,f,$650.00,$650.00,5,1125,650
42300,9/17/2022,f,$650.00,$650.00,5,1125,650
42300,9/18/2022,f,$700.00,$700.00,5,1125,700
42300,9/19/2022,f,$700.00,$700.00,5,1125,700
42300,9/20/2022,f,$700.00,$700.00,5,1125,700
42300,9/21/2022,f,$700.00,$700.00,5,1125,700
42300,9/22/2022,f,$700.00,$700.00,5,1125,700
42300,9/23/2022,f,$700.00,$700.00,5,1125,700
42300,9/24/2022,f,$700.00,$700.00,5,1125,700
42300,9/25/2022,f,$700.00,$700.00,5,1125,700
42300,9/26/2022,f,$700.00,$700.00,5,1125,700
42300,9/27/2022,f,$700.00,$700.00,5,1125,700
42300,9/28/2022,f,$700.00,$700.00,5,1125,700
42300,9/29/2022,f,$700.00,$700.00,5,1125,700
42300,9/30/2022,f,$700.00,$700.00,5,1125,700
42300,10/1/2022,f,$700.00,$700.00,5,1125,700
42300,10/2/2022,f,$700.00,$700.00,5,1125,700
42300,10/3/2022,f,$700.00,$700.00,5,1125,700
42300,10/4/2022,f,$700.00,$700.00,5,1125,700
42300,10/5/2022,f,$700.00,$700.00,5,1125,700
42300,10/6/2022,f,$700.00,$700.00,5,1125,700
43105,9/7/2022,f,$185.00,$185.00,30,365,185
43105,9/8/2022,f,$185.00,$185.00,30,365,185
43105,9/9/2022,f,$185.00,$185.00,30,365,185
43105,9/10/2022,f,$185.00,$185.00,30,365,185
43105,9/11/2022,f,$185.00,$185.00,30,365,185
43105,9/12/2022,f,$185.00,$185.00,30,365,185
43105,9/13/2022,f,$185.00,$185.00,30,365,185
43105,9/14/2022,f,$185.00,$185.00,30,365,185
43105,9/15/2022,f,$185.00,$185.00,30,365,185
43105,9/16/2022,f,$185.00,$185.00,30,365,185
43105,9/17/2022,f,$185.00,$185.00,30,365,185
43105,9/18/2022,f,$185.00,$185.00,30,365,185
43105,9/19/2022,f,$185.00,$185.00,30,365,185
43105,9/20/2022,f,$185.00,$185.00,30,365,185
43105,9/21/2022,f,$185.00,$185.00,30,365,185
43105,9/22/2022,f,$185.00,$185.00,30,365,185
43105,9/23/2022,f,$185.00,$185.00,30,365,185
43105,9/24/2022,f,$185.00,$185.00,30,365,185
43105,9/25/2022,f,$185.00,$185.00,30,365,185
43105,9/26/2022,f,$185.00,$185.00,30,365,185
43105,9/27/2022,f,$185.00,$185.00,30,365,185
43105,9/28/2022,f,$185.00,$185.00,30,365,185
43105,9/29/2022,f,$185.00,$185.00,30,365,185
43105,9/30/2022,f,$185.00,$185.00,30,365,185
43105,10/1/2022,f,$185.00,$185.00,30,365,185
43105,10/2/2022,f,$185.00,$185.00,30,365,185
43105,10/3/2022,f,$185.00,$185.00,30,365,185
43105,10/4/2022,f,$185.00,$185.00,30,365,185
43105,10/5/2022,f,$185.00,$185.00,30,365,185
43105,10/6/2022,f,$185.00,$185.00,30,365,185
57618,9/7/2022,f,$250.00,$250.00,3,365,250
57618,9/8/2022,f,$250.00,$250.00,3,365,250
57618,9/9/2022,f,$250.00,$250.00,3,365,250
57618,9/10/2022,f,$250.00,$250.00,3,365,250
57618,9/11/2022,f,$250.00,$250.00,3,365,250
57618,9/12/2022,f,$250.00,$250.00,3,365,250
57618,9/13/2022,f,$250.00,$250.00,3,365,250
57618,9/14/2022,f,$250.00,$250.00,3,365,250
57618,9/15/2022,f,$250.00,$250.00,3,365,250
57618,9/16/2022,f,$250.00,$250.00,3,365,250
57618,9/17/2022,f,$250.00,$250.00,3,365,250
57618,9/18/2022,f,$250.00,$250.00,3,365,250
57618,9/19/2022,f,$250.00,$250.00,3,365,250
57618,9/20/2022,f,$250.00,$250.00,3,365,250
57618,9/21/2022,f,$250.00,$250.00,3,365,250
57618,9/22/2022,f,$250.00,$250.00,3,365,250
57618,9/23/2022,f,$250.00,$250.00,3,365,250
57618,9/24/2022,f,$250.00,$250.00,3,365,250
57618,9/25/2022,f,$250.00,$250.00,3,365,250
57618,9/26/2022,f,$250.00,$250.00,3,365,250
57618,9/27/2022,f,$250.00,$250.00,3,365,250
57618,9/28/2022,f,$250.00,$250.00,3,365,250
57618,9/29/2022,f,$250.00,$250.00,3,365,250
57618,9/30/2022,f,$250.00,$250.00,3,365,250
57618,10/1/2022,f,$250.00,$250.00,3,365,250
57618,10/2/2022,f,$250.00,$250.00,3,365,250
57618,10/3/2022,f,$250.00,$250.00,3,365,250
57618,10/4/2022,f,$250.00,$250.00,3,365,250
57618,10/5/2022,f,$250.00,$250.00,3,365,250
57618,10/6/2022,f,$250.00,$250.00,3,365,250
57754,9/7/2022,f,$330.00,$330.00,2,7,330
57754,9/8/2022,f,$330.00,$330.00,2,7,330
57754,9/9/2022,f,$330.00,$330.00,2,7,330
57754,9/10/2022,f,$330.00,$330.00,2,7,330
57754,9/11/2022,f,$330.00,$330.00,2,7,330
57754,9/12/2022,f,$330.00,$330.00,2,7,330
57754,9/13/2022,f,$330.00,$330.00,2,7,330
57754,9/14/2022,f,$330.00,$330.00,2,7,330
57754,9/15/2022,f,$330.00,$330.00,2,7,330
57754,9/16/2022,f,$330.00,$330.00,2,7,330
57754,9/17/2022,f,$330.00,$330.00,2,7,330
57754,9/18/2022,f,$330.00,$330.00,2,7,330
57754,9/19/2022,f,$330.00,$330.00,2,7,330
57754,9/20/2022,f,$330.00,$330.00,2,7,330
57754,9/21/2022,f,$330.00,$330.00,2,7,330
57754,9/22/2022,f,$330.00,$330.00,2,7,330
57754,9/23/2022,f,$330.00,$330.00,2,7,330
57754,9/24/2022,f,$330.00,$330.00,2,7,330
57754,9/25/2022,f,$330.00,$330.00,2,7,330
57754,9/26/2022,f,$330.00,$330.00,2,7,330
57754,9/27/2022,f,$330.00,$330.00,2,7,330
57754,9/28/2022,f,$330.00,$330.00,2,7,330
57754,9/29/2022,f,$330.00,$330.00,2,7,330
57754,9/30/2022,f,$330.00,$330.00,2,7,330
57754,10/1/2022,f,$330.00,$330.00,2,7,330
57754,10/2/2022,f,$330.00,$330.00,2,7,330
57754,10/3/2022,f,$330.00,$330.00,2,7,330
57754,10/4/2022,f,$330.00,$330.00,2,7,330
57754,10/5/2022,f,$330.00,$330.00,2,7,330
57754,10/6/2022,t,$330.00,$0.00,2,7,0
57874,9/7/2022,f,$160.00,$160.00,3,1125,160
57874,9/8/2022,f,$160.00,$160.00,3,1125,160
57874,9/9/2022,f,$160.00,$160.00,3,1125,160
57874,9/10/2022,f,$160.00,$160.00,3,1125,160
57874,9/11/2022,f,$160.00,$160.00,3,1125,160
57874,9/12/2022,f,$160.00,$160.00,3,1125,160
57874,9/13/2022,f,$160.00,$160.00,3,1125,160
57874,9/14/2022,f,$160.00,$160.00,3,1125,160
57874,9/15/2022,f,$160.00,$160.00,3,1125,160
57874,9/16/2022,f,$160.00,$160.00,3,1125,160
57874,9/17/2022,f,$160.00,$160.00,3,1125,160
57874,9/18/2022,f,$160.00,$160.00,3,1125,160
57874,9/19/2022,f,$160.00,$160.00,3,1125,160
57874,9/20/2022,f,$160.00,$160.00,3,1125,160
57874,9/21/2022,f,$160.00,$160.00,3,1125,160
57874,9/22/2022,t,$160.00,$0.00,3,1125,0
57874,9/23/2022,f,$160.00,$160.00,3,1125,160
57874,9/24/2022,f,$160.00,$160.00,3,1125,160
57874,9/25/2022,f,$160.00,$160.00,3,1125,160
57874,9/26/2022,f,$160.00,$160.00,3,1125,160
57874,9/27/2022,f,$160.00,$160.00,3,1125,160
57874,9/28/2022,f,$160.00,$160.00,3,1125,160
57874,9/29/2022,f,$160.00,$160.00,3,1125,160
57874,9/30/2022,t,$160.00,$0.00,3,1125,0
57874,10/1/2022,t,$160.00,$0.00,3,1125,0
57874,10/2/2022,f,$160.00,$160.00,3,1125,160
57874,10/3/2022,f,$160.00,$160.00,3,1125,160
57874,10/4/2022,f,$160.00,$160.00,3,1125,160
57874,10/5/2022,f,$160.00,$160.00,3,1125,160
57874,10/6/2022,f,$160.00,$160.00,3,1125,160
59014,9/7/2022,f,$250.00,$250.00,30,180,250
59014,9/8/2022,f,$250.00,$250.00,30,180,250
59014,9/9/2022,f,$250.00,$250.00,30,180,250
59014,9/10/2022,f,$250.00,$250.00,30,180,250
59014,9/11/2022,f,$250.00,$250.00,30,180,250
59014,9/12/2022,f,$250.00,$250.00,30,180,250
59014,9/13/2022,f,$250.00,$250.00,30,180,250
59014,9/14/2022,f,$250.00,$250.00,30,180,250
59014,9/15/2022,f,$250.00,$250.00,30,180,250
59014,9/16/2022,f,$250.00,$250.00,30,180,250
59014,9/17/2022,f,$250.00,$250.00,30,180,250
59014,9/18/2022,f,$250.00,$250.00,30,180,250
59014,9/19/2022,f,$250.00,$250.00,30,180,250
59014,9/20/2022,f,$250.00,$250.00,30,180,250
59014,9/21/2022,f,$250.00,$250.00,30,180,250
59014,9/22/2022,f,$250.00,$250.00,30,180,250
59014,9/23/2022,f,$250.00,$250.00,30,180,250
59014,9/24/2022,f,$250.00,$250.00,30,180,250
59014,9/25/2022,f,$250.00,$250.00,30,180,250
59014,9/26/2022,f,$250.00,$250.00,30,180,250
59014,9/27/2022,f,$250.00,$250.00,30,180,250
59014,9/28/2022,f,$250.00,$250.00,30,180,250
59014,9/29/2022,f,$250.00,$250.00,30,180,250
59014,9/30/2022,t,$250.00,$0.00,30,180,0
59014,10/1/2022,t,$250.00,$0.00,30,180,0
59014,10/2/2022,t,$250.00,$0.00,30,180,0
59014,10/3/2022,t,$250.00,$0.00,30,180,0
59014,10/4/2022,t,$250.00,$0.00,30,180,0
59014,10/5/2022,t,$250.00,$0.00,30,180,0
59014,10/6/2022,t,$250.00,$0.00,30,180,0
59709,9/7/2022,f,$300.00,$300.00,7,31,300
59709,9/8/2022,f,$300.00,$300.00,7,31,300
59709,9/9/2022,f,$300.00,$300.00,7,31,300
59709,9/10/2022,f,$300.00,$300.00,7,31,300
59709,9/11/2022,f,$300.00,$300.00,7,31,300
59709,9/12/2022,f,$300.00,$300.00,7,31,300
59709,9/13/2022,f,$300.00,$300.00,7,31,300
59709,9/14/2022,t,$300.00,$0.00,7,31,0
59709,9/15/2022,t,$300.00,$0.00,7,31,0
59709,9/16/2022,t,$300.00,$0.00,7,31,0
59709,9/17/2022,f,$300.00,$300.00,7,31,300
59709,9/18/2022,f,$300.00,$300.00,7,31,300
59709,9/19/2022,f,$300.00,$300.00,7,31,300
59709,9/20/2022,f,$300.00,$300.00,7,31,300
59709,9/21/2022,f,$300.00,$300.00,7,31,300
59709,9/22/2022,f,$300.00,$300.00,7,31,300
59709,9/23/2022,f,$300.00,$300.00,7,31,300
59709,9/24/2022,f,$300.00,$300.00,7,31,300
59709,9/25/2022,f,$300.00,$300.00,7,31,300
59709,9/26/2022,f,$300.00,$300.00,7,31,300
59709,9/27/2022,f,$300.00,$300.00,7,31,300
59709,9/28/2022,f,$300.00,$300.00,7,31,300
59709,9/29/2022,f,$300.00,$300.00,7,31,300
59709,9/30/2022,f,$300.00,$300.00,7,31,300
59709,10/1/2022,f,$300.00,$300.00,7,31,300
59709,10/2/2022,f,$300.00,$300.00,7,31,300
59709,10/3/2022,f,$300.00,$300.00,7,31,300
59709,10/4/2022,f,$300.00,$300.00,7,31,300
59709,10/5/2022,f,$300.00,$300.00,7,31,300
59709,10/6/2022,f,$300.00,$300.00,7,31,300
60164,9/7/2022,t,$500.00,$0.00,30,365,0
60164,9/8/2022,f,$500.00,$500.00,30,365,500
60164,9/9/2022,f,$500.00,$500.00,30,365,500
60164,9/10/2022,f,$500.00,$500.00,30,365,500
60164,9/11/2022,f,$500.00,$500.00,30,365,500
60164,9/12/2022,f,$500.00,$500.00,30,365,500
60164,9/13/2022,f,$500.00,$500.00,30,365,500
60164,9/14/2022,f,$500.00,$500.00,30,365,500
60164,9/15/2022,t,$500.00,$0.00,30,365,0
60164,9/16/2022,t,$543.00,$0.00,30,365,0
60164,9/17/2022,t,$552.00,$0.00,30,365,0
60164,9/18/2022,t,$500.00,$0.00,30,365,0
60164,9/19/2022,t,$500.00,$0.00,30,365,0
60164,9/20/2022,t,$500.00,$0.00,30,365,0
